method,query_id,origin,destination,distance_m,reachable,expanded_nodes,elapsed_ms,correct
bidirectional_dijkstra,3675,3569459093,3168773421,4487.924000,True,8993,9.686916,True
bidirectional_dijkstra,3676,10916721741,6511924604,2496.533000,True,2420,2.444298,True
bidirectional_dijkstra,3677,10916368719,1243809327,4014.787000,True,6713,6.917695,True
bidirectional_dijkstra,3678,11005952442,5118553689,755.822000,True,107,0.093550,True
bidirectional_dijkstra,3679,112688573,1148228176,7786.985000,True,13911,15.180364,True
bidirectional_dijkstra,3680,5277793548,1784071570,2938.973000,True,4368,4.764665,True
bidirectional_dijkstra,3681,1398332921,9563056998,7042.054000,True,33697,40.245548,True
bidirectional_dijkstra,3682,3250683217,12435776715,10819.744000,True,41060,48.224055,True
bidirectional_dijkstra,3683,10916368719,478928715,4201.849000,True,5974,6.895881,True
bidirectional_dijkstra,3684,4529952469,1548061786,4190.919000,True,7844,8.084742,True
bidirectional_dijkstra,3685,3696119701,10892455154,5763.387000,True,14198,15.201551,True
bidirectional_dijkstra,3686,4468029185,12610221991,6638.523000,True,16049,17.874101,True
bidirectional_dijkstra,3687,9026947863,9895793332,5110.075000,True,9750,10.595625,True
bidirectional_dijkstra,3688,3098121126,7057137058,2478.918000,True,2058,1.982871,True
bidirectional_dijkstra,3689,11005952442,3241070502,5145.362000,True,10409,11.529167,True
bidirectional_dijkstra,3690,12456064596,4027091849,1700.122000,True,968,0.868799,True
bidirectional_dijkstra,3691,3392710660,12458783077,1578.726000,True,674,0.579982,True
bidirectional_dijkstra,3692,138244793,1307798482,5782.109000,True,15585,17.378228,True
bidirectional_dijkstra,3693,8286473847,12534010956,4518.547000,True,10268,11.212066,True
bidirectional_dijkstra,3694,3573222227,4644473385,4238.601000,True,6636,6.785497,True
bidirectional_dijkstra,3695,5494272217,5858646703,3568.740000,True,5637,5.727080,True
bidirectional_dijkstra,3696,2914925366,12064527954,2023.301000,True,1000,0.891132,True
bidirectional_dijkstra,3697,9294230460,9410518208,3839.761000,True,7087,7.467422,True
bidirectional_dijkstra,3698,2356335559,4468690380,7034.581000,True,19146,22.183587,True
bidirectional_dijkstra,3699,13050276131,343646747,4111.425000,True,7593,7.879865,True
bidirectional_dijkstra,3700,5306607709,8397116721,3053.871000,True,4482,4.496806,True
bidirectional_dijkstra,3701,3375600900,126597343,2191.148000,True,1641,1.595235,True
bidirectional_dijkstra,3702,10761260764,409770937,4585.824000,True,10322,11.528368,True
bidirectional_dijkstra,3703,4464000796,3241070502,1465.478000,True,874,0.851987,True
bidirectional_dijkstra,3704,4751802418,10894194297,3183.053000,True,6190,6.683637,True
bidirectional_dijkstra,3705,1731168353,1277601207,4883.020000,True,10971,12.055183,True
bidirectional_dijkstra,3706,3392710660,10893856743,2002.065000,True,686,0.698794,True
bidirectional_dijkstra,3707,343646697,292622101,7063.256000,True,25892,29.734708,True
bidirectional_dijkstra,3708,11005952442,12533949462,1606.473000,True,491,0.447925,True
bidirectional_dijkstra,3709,2168865934,4452315939,1253.932000,True,455,0.426587,True
bidirectional_dijkstra,3710,12514870315,4026866874,1374.597000,True,516,0.427113,True
bidirectional_dijkstra,3711,4567794733,7498428738,1934.688000,True,697,0.623197,True
bidirectional_dijkstra,3712,9922215307,4356494329,1261.563000,True,702,0.636506,True
bidirectional_dijkstra,3713,26015894,1149027139,7442.741000,True,18466,20.985447,True
bidirectional_dijkstra,3714,4488753662,1788786437,3938.151000,True,7996,8.562249,True
bidirectional_dijkstra,3715,128669173,12435776713,12507.832000,True,45289,54.114023,True
bidirectional_dijkstra,3716,13050276131,4356494325,1147.360000,True,359,0.334491,True
bidirectional_dijkstra,3717,6924815711,10912585061,4145.957000,True,9660,10.468140,True
bidirectional_dijkstra,3718,2356335559,9380255665,3192.971000,True,3705,3.620524,True
bidirectional_dijkstra,3719,112581017,1148228158,7166.077000,True,25639,29.515214,True
bidirectional_dijkstra,3720,8391040911,11358846990,inf,False,3,0.007247,True
bidirectional_dijkstra,3721,12456240972,299611238,2708.865000,True,2751,2.778955,True
bidirectional_dijkstra,3722,5305637330,128669173,6176.088000,True,18110,19.918355,True
bidirectional_dijkstra,3723,5185083151,4942615709,1581.015000,True,806,0.754411,True
bidirectional_dijkstra,3725,9867344525,9867344525,0.000000,True,1,0.000827,True
bidirectional_dijkstra,3726,12064709800,2914925366,2058.637000,True,804,0.733242,True
bidirectional_dijkstra,3727,112613559,12533949405,4073.330000,True,7420,8.045551,True
bidirectional_dijkstra,3728,4473312175,4685339952,2220.315000,True,1802,1.695630,True
bidirectional_dijkstra,3729,11172599876,11172599876,0.000000,True,1,0.001071,True
bidirectional_dijkstra,3730,497991193,1548087760,11370.140000,True,53817,64.537916,True
bidirectional_dijkstra,3731,314555992,1243809327,1542.823000,True,670,0.649464,True
bidirectional_dijkstra,3732,478632387,10582036093,1747.298000,True,776,0.718939,True
bidirectional_dijkstra,3733,12610270505,11005952442,2312.423000,True,1116,0.941548,True
bidirectional_dijkstra,3734,2245520806,9895793332,3360.372000,True,3351,3.495784,True
bidirectional_dijkstra,3735,12244620635,12435776715,13386.091000,True,37102,42.165029,True
bidirectional_dijkstra,3736,2511003051,10892466876,4810.937000,True,7759,8.219981,True
bidirectional_dijkstra,3737,3573222227,428214917,7042.959000,True,24013,27.692300,True
bidirectional_dijkstra,3738,12111393897,2914925366,1375.217000,True,594,0.541944,True
bidirectional_dijkstra,3739,5305637330,1548078167,3743.243000,True,4950,5.043259,True
bidirectional_dijkstra,3740,10934457120,4708552369,2144.735000,True,1927,1.870403,True
bidirectional_dijkstra,3741,8428802849,9825691716,inf,False,2,0.003735,True
bidirectional_dijkstra,3742,4758581361,5244468078,9357.893000,True,45383,53.715745,True
bidirectional_dijkstra,3743,4488753662,10916721741,2332.988000,True,1998,1.851031,True
bidirectional_dijkstra,3744,5305637330,5264212369,643.826000,True,95,0.070392,True
bidirectional_dijkstra,3745,5305637330,25632445,2798.025000,True,2454,2.272399,True
bidirectional_dijkstra,3746,423185164,1190291499,11786.473000,True,60431,74.134020,True
bidirectional_dijkstra,3747,129795309,479519950,2993.231000,True,4311,4.930260,True
bidirectional_dijkstra,3748,5185083151,12090611376,13048.894000,True,69861,87.504860,True
bidirectional_dijkstra,3749,3130312339,8286473844,2056.448000,True,1594,1.637176,True
bidirectional_dijkstra,3750,5305637330,510791948,5998.324000,True,17934,20.787072,True
bidirectional_dijkstra,3751,10804032079,12374109905,2928.994000,True,3099,2.927696,True
bidirectional_dijkstra,3752,475549313,1142609214,3380.659000,True,3172,3.006842,True
bidirectional_dijkstra,3753,1842003004,3553955575,6169.557000,True,16134,17.696566,True
bidirectional_dijkstra,3754,5305637330,9402205706,5533.979000,True,15436,16.749482,True
bidirectional_dijkstra,3755,12456240972,4541733409,10170.592000,True,43193,50.424852,True
bidirectional_dijkstra,3756,1887601134,9975688967,1722.370000,True,917,0.860159,True
bidirectional_dijkstra,3757,5305637330,411018958,2784.642000,True,2625,2.611543,True
bidirectional_dijkstra,3758,1386063700,1103952885,5906.752000,True,13149,14.454946,True
bidirectional_dijkstra,3759,510791948,5849847822,4580.842000,True,8522,9.033615,True
bidirectional_dijkstra,3760,13522470886,111428014,5754.681000,True,13165,14.037822,True
bidirectional_dijkstra,3761,10916368719,1143318350,5603.762000,True,9758,10.097414,True
bidirectional_dijkstra,3763,10916368719,7134786666,762.553000,True,216,0.195392,True
bidirectional_dijkstra,3764,4656695032,5264784641,2176.060000,True,2868,2.811788,True
bidirectional_dijkstra,3765,5305637330,10707908283,7615.392000,True,23704,26.677458,True
bidirectional_dijkstra,3767,474552495,4077112092,3065.261000,True,3481,3.487643,True
bidirectional_dijkstra,3768,1731168353,4422206029,5379.792000,True,14632,15.989920,True
bidirectional_dijkstra,3769,10876563834,1471188701,23.620000,True,1,0.004674,True
bidirectional_dijkstra,3770,2926981534,3128082740,14907.435000,True,73867,92.705212,True
bidirectional_dijkstra,3771,7844486784,2473711658,1333.304000,True,362,0.335414,True
bidirectional_dijkstra,3772,10916368719,7040396373,5826.380000,True,16612,18.433049,True
bidirectional_dijkstra,3774,4679272904,8365163160,inf,False,6,0.010241,True
bidirectional_dijkstra,3775,129953582,474691694,1665.663000,True,967,0.905655,True
bidirectional_dijkstra,3776,6805776164,8043253242,11197.738000,True,58989,74.665582,True
bidirectional_dijkstra,3777,10916368719,6571109733,4347.699000,True,7025,7.362486,True
bidirectional_dijkstra,3778,5310490952,4477706834,2391.047000,True,2735,2.735100,True
bidirectional_dijkstra,3779,9026838528,7912819067,inf,False,6,0.007360,True
bidirectional_dijkstra,3780,10676507014,5279437700,2276.738000,True,1767,1.576951,True
bidirectional_dijkstra,3781,1646250379,497317089,1803.637000,True,1254,1.159397,True
bidirectional_dijkstra,3782,5185083151,5771442309,2501.287000,True,2213,2.177333,True
bidirectional_dijkstra,3783,1386063700,4718388013,3959.435000,True,5985,6.406441,True
bidirectional_dijkstra,3784,112613631,1097394674,4310.441000,True,9113,10.231053,True
bidirectional_dijkstra,3785,12456240972,4907380635,4387.434000,True,8505,8.954349,True
bidirectional_dijkstra,3786,510772427,112675709,1733.023000,True,1017,0.940621,True
bidirectional_dijkstra,3787,4708680492,423185164,34.440000,True,1,0.002943,True
bidirectional_dijkstra,3788,1393866606,2454212908,4908.839000,True,9627,10.367220,True
bidirectional_dijkstra,3789,3392710660,4529953533,1826.402000,True,866,0.835862,True
bidirectional_dijkstra,3790,129781791,4442997336,1889.341000,True,1962,1.952795,True
bidirectional_dijkstra,3791,4526607772,1328040206,11214.309000,True,53111,65.794528,True
bidirectional_dijkstra,3792,1842003004,5284385983,3870.561000,True,5515,5.878706,True
bidirectional_dijkstra,3793,4567794733,25632371,2722.761000,True,1873,1.651940,True
bidirectional_dijkstra,3794,2356335529,7118195792,1556.633000,True,713,0.581992,True
bidirectional_dijkstra,3795,4942594095,9779638959,inf,False,16,0.017631,True
bidirectional_dijkstra,3796,11435050301,4477706860,898.335000,True,474,0.447818,True
bidirectional_dijkstra,3797,1874244291,10838323488,3605.742000,True,5692,5.709818,True
bidirectional_dijkstra,3798,5791291158,5185083151,2197.193000,True,1003,0.887161,True
bidirectional_dijkstra,3799,4478069031,11040209527,4311.678000,True,8614,8.733637,True
bidirectional_dijkstra,3800,4685392606,12086217971,2723.766000,True,2760,2.661988,True
bidirectional_dijkstra,3801,423185164,1394086708,4408.562000,True,7846,7.823372,True
